x,y,z,rx,ry,rz
-0.5466299763675841,0.11033401416976941,0.6423720109360678,4.041,1.516,-1.466
-0.30029205595152403,0.852529271027397,0.3461920422324108,4.041,1.516,-1.466
-0.4669391059230107,0.6300752475464666,0.5772489417497133,4.041,1.516,-1.466
-0.4797623024981884,-0.19187435348105064,0.39541964489275366,4.041,1.516,-1.466
-0.903622236296267,0.010144428799454042,0.5362499541528196,4.041,1.516,-1.466
-0.6017652655731274,0.28545789794170695,0.3110909796010021,4.041,1.516,-1.466
-0.2689946319364361,0.7985122699352049,0.5917364914566232,4.041,1.516,-1.466
-0.42093051294799094,0.5667316053500256,0.7253736175509121,4.041,1.516,-1.466
-0.6714370425405377,0.24845926393089243,0.6916784777173808,4.041,1.516,-1.466
-0.2671692561074015,0.5106156843298281,0.3042727169320114,4.041,1.516,-1.466
-0.6356544684289288,0.08735391526855647,0.527489968275864,4.041,1.516,-1.466
-0.5034942227916637,0.15202600343121866,0.5340010299731311,4.041,1.516,-1.466
-0.5187650120263835,0.20899053306087362,0.4379638580175371,4.041,1.516,-1.466
-0.5421879671927546,0.26507132413106615,0.6288304251088699,4.041,1.516,-1.466
-0.45237074488155676,0.39247455121039015,0.4176187102756723,4.041,1.516,-1.466
-0.7969449731931524,0.19176942868128968,0.4110971889078363,4.041,1.516,-1.466
-0.2776452282057286,0.46660961023183706,0.6952060144549008,4.041,1.516,-1.466
-0.27804767726808227,0.7064616735768224,0.33412551616406677,4.041,1.516,-1.466
-0.5325210897624044,0.10277848661792091,0.46621121828191353,4.041,1.516,-1.466
-0.7168969576501095,-0.03504212607146255,0.7128293156778137,4.041,1.516,-1.466
-0.6092504636661098,0.08628554384638522,0.48323084555961326,4.041,1.516,-1.466
-0.7000162438504565,-0.11678733974926388,0.4316308565707578,4.041,1.516,-1.466
-0.8261926864129282,0.025968491704950563,0.6661554133126655,4.041,1.516,-1.466
-0.44691292863885773,-0.2261470481269657,0.5725589666011253,4.041,1.516,-1.466
-0.8065412321593146,-0.009119386394717006,0.7362619437292205,4.041,1.516,-1.466
-0.532946355253166,0.33397469064517565,0.5468820028514365,4.041,1.516,-1.466
-0.44578999263148295,0.4572611047373591,0.5061302174398901,4.041,1.516,-1.466
-0.23585161287492717,0.44145411515112065,0.3375461815172303,4.041,1.516,-1.466
-0.6344694435897367,0.1413014070955855,0.6613533197856067,4.041,1.516,-1.466
-0.669116589214277,0.5402808977979549,0.6677607438441093,4.041,1.516,-1.466
-0.7074447344925354,0.17963287600154507,0.7523702311852314,4.041,1.516,-1.466
-0.7789424114759492,-0.009790076728123938,0.6714532860414693,4.041,1.516,-1.466
-0.7756638684484795,-0.23345675794093457,0.6897900129405787,4.041,1.516,-1.466
-0.838779226467164,-0.3383834650011753,0.370937903577451,4.041,1.516,-1.466
-0.6201560394072234,0.3494304180345138,0.5151724886445574,4.041,1.516,-1.466
-0.5358263585292178,-0.18322670238477343,0.6503086942233297,4.041,1.516,-1.466
-0.6834292487262951,0.37484555836549727,0.34798958884942005,4.041,1.516,-1.466
-0.30350125680375495,0.4392525731425948,0.6508752849431897,4.041,1.516,-1.466
-0.3144584830838821,0.43219081166010864,0.48704791266009934,4.041,1.516,-1.466
-0.559715151639154,0.1820991647767336,0.6783246563179399,4.041,1.516,-1.466
-0.6641948074787452,0.3537134950912872,0.7102448456731183,4.041,1.516,-1.466
-0.7756130299505941,-0.2907067117007243,0.5683768569378436,4.041,1.516,-1.466
-0.4211490432774434,0.6530452034985635,0.3006516397700574,4.041,1.516,-1.466
-0.49300779618000845,-0.19765474445024495,0.7629356810773034,4.041,1.516,-1.466
-0.7296402183845022,0.3581115512276602,0.30045177672018714,4.041,1.516,-1.466
-0.37399426318165147,0.4059021490383706,0.5301618305882803,4.041,1.516,-1.466
-0.5202850362438436,0.7360531764347901,0.5653554083558977,4.041,1.516,-1.466
-0.5306441849562659,-0.21565385563152872,0.5764210715649152,4.041,1.516,-1.466
-0.7865160590158249,0.355452055253023,0.5626512076749535,4.041,1.516,-1.466
-0.7796629533649166,-0.36432815558274634,0.4286123765103535,4.041,1.516,-1.466
-0.3855580775498458,0.46891234892376105,0.380946205014508,4.041,1.516,-1.466
-0.6172348689410468,0.15848542105902264,0.6866479451866171,4.041,1.516,-1.466
-0.653446351683536,0.543777030334009,0.37612945358184957,4.041,1.516,-1.466
-0.2589934437705729,0.5074843970656672,0.4108046847962108,4.041,1.516,-1.466
-0.753898461391054,0.06837826839414168,0.7919523641661006,4.041,1.516,-1.466
-0.6393059252727079,0.18740422074722196,0.5122301250925292,4.041,1.516,-1.466
-0.33424177620205503,0.37874547899106575,0.5107166422287732,4.041,1.516,-1.466
-0.786711598137343,-0.26104032873433286,0.4218891657428545,4.041,1.516,-1.466
-0.592238888366934,0.5092186443998944,0.5745465243056949,4.041,1.516,-1.466
-0.3319454411804868,0.8292768421090525,0.7280198576347223,4.041,1.516,-1.466
-0.551095172292336,0.30117017741144686,0.7708040176995525,4.041,1.516,-1.466
-0.7952887852685699,0.13280505862086875,0.5515669529823728,4.041,1.516,-1.466
-0.7897649569422698,-0.25622063600940037,0.3826532293536901,4.041,1.516,-1.466
-0.2812706312744103,0.6070170574153668,0.7736310387776003,4.041,1.516,-1.466
-0.5981769068216195,-0.19033185929501428,0.6197889586917478,4.041,1.516,-1.466
-0.5061636536895504,0.21966059890863093,0.621326428115661,4.041,1.516,-1.466
-0.44406622960452696,0.7310185186607695,0.4979342424152947,4.041,1.516,-1.466
-0.6167699194780495,0.3372255819948623,0.5747340177977747,4.041,1.516,-1.466
-0.6059014353277247,-0.29550926256874516,0.7571545759956735,4.041,1.516,-1.466
-0.7475473357104278,-0.11293901856395065,0.4132459620175757,4.041,1.516,-1.466
-0.8064108912579001,0.1798177254021548,0.5526883789395514,4.041,1.516,-1.466
-0.21858826189635278,0.5613021125004791,0.5048513849014045,4.041,1.516,-1.466
-0.6601120615714993,0.350877418650428,0.3791011109318145,4.041,1.516,-1.466
-0.5328793566479753,0.49403667116134103,0.4569353123829374,4.041,1.516,-1.466
-0.6602474641214408,0.32130010487306987,0.6559171797769805,4.041,1.516,-1.466
-0.900725322594616,0.012726829818707057,0.38671763927797587,4.041,1.516,-1.466
-0.5266150067059114,0.32572215382431025,0.5794108761960715,4.041,1.516,-1.466
-0.7788573818562968,0.015743105768875016,0.34647047415854365,4.041,1.516,-1.466
-0.32082225204586745,0.606990729136916,0.756344523091206,4.041,1.516,-1.466
-0.2729830853974313,0.743911180788531,0.4995148898432716,4.041,1.516,-1.466
-0.7079020114949648,0.3950086107968749,0.3534960765271574,4.041,1.516,-1.466
-0.6748465560728542,0.46202763798848995,0.6706175030437823,4.041,1.516,-1.466
-0.6383441501665003,0.43984688403075606,0.3574561330251474,4.041,1.516,-1.466
-0.6817058371947146,-0.2598248926859759,0.5177337339156699,4.041,1.516,-1.466
-0.7875770113319308,0.040758304481287685,0.6670826501067693,4.041,1.516,-1.466
-0.773390802842717,-0.14547358402351473,0.6098882864603817,4.041,1.516,-1.466
-0.5932660886379054,-0.2969609343186987,0.5911973906136501,4.041,1.516,-1.466
-0.3136947004610827,0.8292243255310627,0.49001951280337475,4.041,1.516,-1.466
-0.7626650924397653,0.11056144761765248,0.4002524890464191,4.041,1.516,-1.466
-0.7626028120941902,0.15018479219664335,0.5560536421368785,4.041,1.516,-1.466
-0.45900178358913896,0.49976068380211797,0.7420923337341064,4.041,1.516,-1.466
-0.231277732193003,0.4562950564477392,0.6240964919812296,4.041,1.516,-1.466
-0.28160698399578094,0.786493529670266,0.5871832869584706,4.041,1.516,-1.466
-0.7383281112393779,0.31906146660488705,0.48975646249820953,4.041,1.516,-1.466
-0.36610843934753146,0.6018196542270883,0.599040781258634,4.041,1.516,-1.466
-0.7914866638554038,-0.2594840286749648,0.5725731651451462,4.041,1.516,-1.466
-0.8173591748232931,0.23177501121511063,0.6769016316408529,4.041,1.516,-1.466
-0.5477820658327327,0.620770185477377,0.5933811436619343,4.041,1.516,-1.466
-0.8188413293498124,0.1263110935944936,0.7687280283472664,4.041,1.516,-1.466
-0.23109020153024692,0.5456965618603727,0.422586652157026,4.041,1.516,-1.466
-0.8751235473365501,-0.21297172523575766,0.3587272555498155,4.041,1.516,-1.466
-0.8070761339264964,-0.22732339518845482,0.46225762035204726,4.041,1.516,-1.466
-0.8554391129896047,0.23641776024139655,0.75931650060534,4.041,1.516,-1.466
-0.6202041668218293,0.13965154774632832,0.4681498993366896,4.041,1.516,-1.466
-0.7074998503264276,-0.13146355240609384,0.3819962007558255,4.041,1.516,-1.466
-0.48249548908304246,-0.1838823628001124,0.5777180651058405,4.041,1.516,-1.466
-0.2316037961670748,0.6185756438500438,0.6251456682812755,4.041,1.516,-1.466
-0.6231752243351125,0.1665051755203049,0.5308378282724743,4.041,1.516,-1.466
-0.7710439437836406,-0.06667966272826767,0.6928083212843881,4.041,1.516,-1.466
-0.5044271819780367,0.33693834412475954,0.3056019742769469,4.041,1.516,-1.466
-0.664078276295008,-0.14310096921926577,0.30897806616732454,4.041,1.516,-1.466
-0.6014109133522153,0.5983786398531591,0.48672818491683545,4.041,1.516,-1.466
-0.497925643520635,-0.20336678079836035,0.5490493863335175,4.041,1.516,-1.466
-0.6111794910276331,0.3972514844646618,0.5602060211860809,4.041,1.516,-1.466
-0.32498411354968815,0.4216870373650351,0.735822444011205,4.041,1.516,-1.466
-0.4790340530538102,0.6570973824704603,0.6763324509413051,4.041,1.516,-1.466
-0.7528339367223323,0.4346118827937329,0.6350999748375257,4.041,1.516,-1.466
-0.7741467139766862,0.15388529164283393,0.6938018037896305,4.041,1.516,-1.466
-0.5932542459385257,0.20087938048412915,0.6477161741677465,4.041,1.516,-1.466
-0.5729203343298207,-0.1082382169628561,0.33679253786855684,4.041,1.516,-1.466
-0.3333004557203126,0.49317134211516467,0.3030810510152981,4.041,1.516,-1.466
-0.3862455941120519,0.5058219874859035,0.6422240983649401,4.041,1.516,-1.466
-0.7820384916402179,-0.40128745762465445,0.5040740602051277,4.041,1.516,-1.466
-0.5705354801344453,0.4033660144024796,0.4438908381698362,4.041,1.516,-1.466
-0.552998311474777,0.3968188719429925,0.37259411742949683,4.041,1.516,-1.466
-0.7514542601468518,0.16647751891450724,0.7008562832056597,4.041,1.516,-1.466
-0.5942134540026893,0.030372711672134425,0.5399131979250529,4.041,1.516,-1.466
-0.8051490557680882,-0.18318942701064478,0.3350724711072407,4.041,1.516,-1.466
-0.5171120277521962,-0.17053225566084498,0.5286675268135008,4.041,1.516,-1.466
-0.5802231047648695,0.2510956352531417,0.6658101508810927,4.041,1.516,-1.466
-0.7491885758254716,0.1724762389351021,0.41182726957116755,4.041,1.516,-1.466
-0.8176994838688412,0.058758553543498085,0.3624757147696907,4.041,1.516,-1.466
-0.5187303209422948,-0.21967465141624667,0.3894943835394254,4.041,1.516,-1.466
-0.5388812344680501,-0.13744714291693633,0.7497370419925371,4.041,1.516,-1.466
-0.5426826489397695,0.14221824416938464,0.32767684676993153,4.041,1.516,-1.466
-0.5427149372860193,0.5222806683774648,0.6540236414911706,4.041,1.516,-1.466
-0.5943909050228802,0.41346281721047223,0.4784463496805328,4.041,1.516,-1.466
-0.5210346822249627,0.26368837290106606,0.3460689369866917,4.041,1.516,-1.466
-0.3563163426671742,0.5814712502918001,0.5161682607481144,4.041,1.516,-1.466
-0.6120562825610725,0.5177714510447262,0.7533239976756836,4.041,1.516,-1.466
-0.5638097572188888,0.06826270911797189,0.560947485444742,4.041,1.516,-1.466
-0.7800664154413798,0.38077740106755714,0.6143004882912306,4.041,1.516,-1.466
-0.5013677614192283,-0.054213426101385666,0.4568742753954807,4.041,1.516,-1.466
-0.8126824915709401,-0.18537123981205822,0.7327792181991523,4.041,1.516,-1.466
-0.516878066175057,-0.21528462194891038,0.7833608801123083,4.041,1.516,-1.466
-0.584832572657738,0.4604451342812305,0.638525465835118,4.041,1.516,-1.466
-0.49402899740736894,0.6678639221886845,0.3757525339980798,4.041,1.516,-1.466
-0.5690592892097234,0.18898226825428266,0.43513689976668685,4.041,1.516,-1.466
-0.7709978072013668,0.4493425722915975,0.3942001911028574,4.041,1.516,-1.466
-0.8381587887315859,-0.23785143370129874,0.4164694133143378,4.041,1.516,-1.466
-0.25353700416623465,0.6481842927832049,0.7332926387500862,4.041,1.516,-1.466
-0.305967739093223,0.8426901447520619,0.6301119446039298,4.041,1.516,-1.466
-0.8286133590171006,-0.1797507279533982,0.5822438633197426,4.041,1.516,-1.466
-0.497385653581232,0.3118369646020716,0.5133527585052624,4.041,1.516,-1.466
-0.738331173786523,-0.07429063394371102,0.44064686640740836,4.041,1.516,-1.466
-0.22959335791416582,0.45817063124532414,0.7110963006778741,4.041,1.516,-1.466
-0.6464800875797513,0.3441951665415385,0.4235556955663602,4.041,1.516,-1.466
-0.4857989149070909,0.37501277958665313,0.5637592066224675,4.041,1.516,-1.466
-0.53359801238714,0.34604981716070676,0.36272601024925677,4.041,1.516,-1.466
-0.46094084249545003,0.330929042030253,0.7008680667520106,4.041,1.516,-1.466
-0.7310729033901145,0.26521310997394215,0.5737117859720913,4.041,1.516,-1.466
-0.5092617734085424,-0.20951269995870217,0.6955166146006457,4.041,1.516,-1.466
-0.4790884267360569,0.5905922781961125,0.38647264039356294,4.041,1.516,-1.466
-0.3655069162731475,0.384715479493848,0.49815153429137454,4.041,1.516,-1.466
-0.47466533790987053,-0.19253116881040158,0.3592966054405189,4.041,1.516,-1.466
-0.4416321562432254,0.5950330431735129,0.3646780100093903,4.041,1.516,-1.466
-0.5317877817804737,0.17537248941890196,0.6513747469364924,4.041,1.516,-1.466
-0.5014237372266429,-0.02005585473479097,0.4242992518115784,4.041,1.516,-1.466
-0.34767518192088986,0.791222876664169,0.4970039481416,4.041,1.516,-1.466
-0.32462436639773995,0.6376791999418823,0.7741447309471852,4.041,1.516,-1.466
-0.4719259838144668,0.6016937330735854,0.4315273186832497,4.041,1.516,-1.466
-0.5103806303583955,-0.013315028873966971,0.7088263980264897,4.041,1.516,-1.466
-0.8472325189275599,-0.29609830248138735,0.6769124643408991,4.041,1.516,-1.466
-0.7545696072709436,-0.12189129528009193,0.7952131640586839,4.041,1.516,-1.466
-0.4209780310902211,0.48354331997822797,0.6518444740048639,4.041,1.516,-1.466
-0.7924862224922917,0.11355123058817179,0.3471561494963089,4.041,1.516,-1.466
-0.7516819968978339,0.4628835941286577,0.4233775023779808,4.041,1.516,-1.466
-0.3782608660062092,0.520962765740594,0.5286550288275644,4.041,1.516,-1.466
-0.31888970004890094,0.4780545919107356,0.4046684593303632,4.041,1.516,-1.466
-0.7917568110182042,0.4445592114155779,0.562879429902241,4.041,1.516,-1.466
-0.8785277484843244,-0.21202236209097916,0.6756586405870637,4.041,1.516,-1.466
-0.4383862867880452,0.5279123258325372,0.7280053894382608,4.041,1.516,-1.466
-0.6433371047254846,0.3044108108470296,0.5538956101323665,4.041,1.516,-1.466
-0.4376980518179058,0.6926103942159714,0.33275157240825737,4.041,1.516,-1.466
-0.4748489151785659,-0.2443950380844856,0.38728344613541477,4.041,1.516,-1.466
-0.5105606586594807,0.5031659362928856,0.38273875454536255,4.041,1.516,-1.466
-0.3757931159608144,0.44576802718473973,0.7243495859424804,4.041,1.516,-1.466
-0.7461604050666993,-0.29952179914743077,0.701825456389993,4.041,1.516,-1.466
-0.38658951612940373,0.3960942032942626,0.46913278283556353,4.041,1.516,-1.466
-0.4873545820615485,0.37537444177729523,0.6540662099168211,4.041,1.516,-1.466
-0.454589681344334,0.5411669955643188,0.7758190655936574,4.041,1.516,-1.466
-0.6255771305668764,-0.13043813066094212,0.6549314768491464,4.041,1.516,-1.466
-0.15324079706555346,0.4943065221071219,0.3866046581581372,4.041,1.516,-1.466
-0.6481321071755357,0.2601016444585646,0.38597421124646036,4.041,1.516,-1.466
-0.43750227674051406,0.3193720534170742,0.6623317696790493,4.041,1.516,-1.466
-0.5076184059722338,0.21342429342113747,0.7343749405592376,4.041,1.516,-1.466
-0.693721731126508,0.2277366829827383,0.4516318537658144,4.041,1.516,-1.466
-0.7789612311214777,0.17277490679707366,0.4320633287603502,4.041,1.516,-1.466
-0.8425018009579581,0.08626803228953177,0.5805942700406664,4.041,1.516,-1.466
-0.48553149821903163,-0.23325722956640174,0.5024000074587218,4.041,1.516,-1.466
-0.44737975035553545,0.5336174730763484,0.6700940411356437,4.041,1.516,-1.466
-0.23775987464662846,0.731720899065772,0.6833352584321801,4.041,1.516,-1.466
-0.3022864554376618,0.783449356445086,0.450854195226565,4.041,1.516,-1.466
-0.6096631686047064,-0.10681135170509155,0.3471761428148458,4.041,1.516,-1.466
-0.6262014282085894,0.24034692319432957,0.7301882735628082,4.041,1.516,-1.466
-0.526188629809501,-0.1584739593934737,0.47271021689422643,4.041,1.516,-1.466
-0.43141092457854696,0.5329785670778316,0.34808476251409615,4.041,1.516,-1.466
-0.7362211968114769,-0.3331416088142736,0.48103711833162305,4.041,1.516,-1.466
-0.6351043285164556,-0.12670128030775848,0.6398956152103901,4.041,1.516,-1.466
-0.4997034512444733,-0.13033044740450048,0.7333727307567925,4.041,1.516,-1.466
-0.7257258872874428,0.36992109553170544,0.73453346690408,4.041,1.516,-1.466
-0.3403604109563123,0.3867192407068057,0.3512458153310147,4.041,1.516,-1.466
-0.48599657080780206,0.5942434251799332,0.6582347123820084,4.041,1.516,-1.466
-0.5050826272204726,0.28576532373095315,0.44455195853221285,4.041,1.516,-1.466
-0.35413409189997147,0.3533515232873785,0.7597979199167149,4.041,1.516,-1.466
-0.7354666959449816,-0.11293873070965989,0.38271467754925087,4.041,1.516,-1.466
-0.7185135449304934,0.28525999757613174,0.3941394371471749,4.041,1.516,-1.466
-0.4012768085894646,0.572634631762281,0.4708984017343319,4.041,1.516,-1.466
-0.5088671925371429,-0.23471943177364613,0.5947062044196241,4.041,1.516,-1.466
-0.17208759320612,0.5617192441191045,0.5314769646672537,4.041,1.516,-1.466
-0.3482814057487333,0.5444965239271127,0.5231252454401317,4.041,1.516,-1.466
-0.8208636778878213,-0.04283773565163032,0.7236387779817932,4.041,1.516,-1.466
-0.4665721202059979,0.6887554527553743,0.5419119240610486,4.041,1.516,-1.466
-0.27715503025050436,0.7617023002899564,0.4187849040275851,4.041,1.516,-1.466
-0.438823909771309,0.32330863509750557,0.7941789956378086,4.041,1.516,-1.466
-0.6780492089579763,0.49084693281316105,0.6822412620253606,4.041,1.516,-1.466
-0.7501846888253326,0.4180917858934822,0.5778806717898564,4.041,1.516,-1.466
-0.46370338656284005,0.33644770347935365,0.456390443428226,4.041,1.516,-1.466
-0.5317296261099074,0.44349079980361317,0.5685022231002532,4.041,1.516,-1.466
-0.7082722050383778,0.5635611136848825,0.5946108031979258,4.041,1.516,-1.466
-0.7192660765952511,-0.3300230681686605,0.5500111539950063,4.041,1.516,-1.466
-0.7427942595279095,0.4413761792270696,0.7057366813336283,4.041,1.516,-1.466
-0.5971207081923368,0.6484934910555473,0.3868656702710853,4.041,1.516,-1.466
-0.560008841352363,0.3926378749895693,0.31190785836363205,4.041,1.516,-1.466
-0.5456210066483187,0.2982460388228612,0.43537139442162304,4.041,1.516,-1.466
-0.3201046166705987,0.434375070971514,0.580227027709426,4.041,1.516,-1.466
-0.7228500368747311,0.24589543633749253,0.7929664356632931,4.041,1.516,-1.466
-0.45452892105463893,0.4790073955147598,0.5028932680058662,4.041,1.516,-1.466
-0.25598669659203865,0.5411666464883177,0.6619439648910028,4.041,1.516,-1.466
-0.5600290324645439,0.29245261854943794,0.6163999449021018,4.041,1.516,-1.466
-0.5039649804531431,0.05535730349157973,0.6417862916256342,4.041,1.516,-1.466
-0.18280982087195274,0.5345558572402467,0.3364907057693267,4.041,1.516,-1.466
-0.3111154741173272,0.8398815160555075,0.5279503458081634,4.041,1.516,-1.466
-0.36174954916148044,0.43777740366864354,0.7907300688247316,4.041,1.516,-1.466
-0.828922159330192,0.3652675228687717,0.35616671956328366,4.041,1.516,-1.466
-0.4988626355535658,-0.23925469978608618,0.5966078245416244,4.041,1.516,-1.466
-0.7322203712922354,0.07715820905550086,0.3621837363972901,4.041,1.516,-1.466
-0.5418570294984553,0.3617508262553751,0.6183672961636474,4.041,1.516,-1.466
-0.6256439723557614,0.020125079231192205,0.43051072946950936,4.041,1.516,-1.466
-0.5557676300565628,0.037521376709675466,0.6705418223561967,4.041,1.516,-1.466
-0.6098021049233734,-0.1639536685838696,0.47039966318407733,4.041,1.516,-1.466
-0.713975978402743,-0.0799469180137792,0.6379595826054433,4.041,1.516,-1.466
-0.4474329093933221,0.5286792608010119,0.3843564973231351,4.041,1.516,-1.466
-0.7868322453664377,-0.23147080417872373,0.3587946155845917,4.041,1.516,-1.466
-0.2818871687830647,0.5552088346341113,0.4841685540559845,4.041,1.516,-1.466
-0.56979294215735,0.30531530640862803,0.5939495978866747,4.041,1.516,-1.466
-0.40876166687308446,0.7696461113886659,0.48933207091395997,4.041,1.516,-1.466
-0.4680395421972815,0.7439987780976337,0.4802206424107781,4.041,1.516,-1.466
-0.687207572270729,0.5329472767130397,0.40001910141279945,4.041,1.516,-1.466
-0.21280197920333152,0.5720004865791405,0.656985604542649,4.041,1.516,-1.466
-0.2765127588377541,0.7871889450651788,0.42204893212817174,4.041,1.516,-1.466
-0.6539230520614953,-0.13109498850600593,0.40147943921944806,4.041,1.516,-1.466
-0.67105234771625,0.30570186364178725,0.41056894860756343,4.041,1.516,-1.466
-0.5334857322933898,0.679465376127162,0.37989662473340785,4.041,1.516,-1.466
-0.30998975783443294,0.7897661915608745,0.5248971266164806,4.041,1.516,-1.466
-0.6172122077745319,-0.1901473820110868,0.3512622065823477,4.041,1.516,-1.466
-0.5035858350954113,0.6072968880217327,0.5455176173972631,4.041,1.516,-1.466
-0.8204435842575765,-0.2123331198823123,0.7617616162767749,4.041,1.516,-1.466
-0.6920967024290564,0.019427400082476533,0.4409740174040306,4.041,1.516,-1.466
-0.20504865673997014,0.6964447315683533,0.7258112646424508,4.041,1.516,-1.466
-0.5949146932575664,0.5295042788591814,0.5233461451535407,4.041,1.516,-1.466
-0.36916908328507797,0.5800425094365301,0.7013410527166964,4.041,1.516,-1.466
-0.5826874960015536,0.6859683302826088,0.5849167695094213,4.041,1.516,-1.466
-0.4911344242499476,0.422151491703865,0.5137893339306426,4.041,1.516,-1.466
-0.6542674189716797,0.16414601012500152,0.4513342900065469,4.041,1.516,-1.466
-0.7241998187702072,0.17323395288390406,0.7785748880867462,4.041,1.516,-1.466
-0.4658432970125009,0.22963244925606976,0.584870955530227,4.041,1.516,-1.466
-0.5738859477171457,0.505479324730952,0.470981871923843,4.041,1.516,-1.466
-0.6104621832578785,-0.13470903267855694,0.5975844128673979,4.041,1.516,-1.466
-0.4585641371120708,0.3058593611145288,0.668110528413747,4.041,1.516,-1.466
-0.6554701539016338,0.26580846240845035,0.647214289055606,4.041,1.516,-1.466
-0.7923107504459693,0.06607450049363917,0.4872844335869778,4.041,1.516,-1.466
-0.3459612354892276,0.6179163587381243,0.6851450582750901,4.041,1.516,-1.466
-0.2696717448041742,0.6457308876764737,0.6194534379007897,4.041,1.516,-1.466
-0.7390547309203698,0.18487154185966398,0.6328152677509893,4.041,1.516,-1.466
-0.312940098005956,0.8329466494286137,0.5789961583948195,4.041,1.516,-1.466
-0.7529535429297716,-0.16801201032282365,0.7644582952325579,4.041,1.516,-1.466
-0.38437882844262816,0.46540458398663465,0.46177696702416465,4.041,1.516,-1.466
-0.3463234646310277,0.416380902062751,0.6782407953577176,4.041,1.516,-1.466
-0.528790075343519,-0.1719874140461778,0.3323225610676471,4.041,1.516,-1.466
-0.4825774692921947,0.7489671068008522,0.71786103160808,4.041,1.516,-1.466
-0.9034988550487454,0.06923762896800384,0.6091418389205141,4.041,1.516,-1.466
-0.7486297496644518,-0.21813137242670758,0.7471334552483375,4.041,1.516,-1.466
-0.6003654359471787,-0.16890268833576136,0.4777175954697362,4.041,1.516,-1.466
-0.7834409123896482,0.04430092930738224,0.4065496442219565,4.041,1.516,-1.466
-0.5015244151817182,-0.17386548326122456,0.41767790144903166,4.041,1.516,-1.466
-0.680045339698623,-0.20825584830254382,0.4939262599883489,4.041,1.516,-1.466
-0.5959090707400123,0.26007614699048504,0.4885312359602469,4.041,1.516,-1.466
-0.8912135278234987,0.06562723561733796,0.7299380898839043,4.041,1.516,-1.466
-0.5897498871477299,-0.02121842870831618,0.6729733378984726,4.041,1.516,-1.466
-0.4931121109643116,0.4580618649623816,0.5132310180612861,4.041,1.516,-1.466
-0.6383384625770263,0.23403622921536238,0.6843263285392753,4.041,1.516,-1.466
-0.7335001623616214,0.1443665996367509,0.33463709951152215,4.041,1.516,-1.466
-0.29255135950616334,0.5524953497036503,0.4408707484115161,4.041,1.516,-1.466
-0.6889120277697167,-0.13584696616811906,0.581667567262591,4.041,1.516,-1.466
-0.6756106232437448,0.19302506506540845,0.3887591695459951,4.041,1.516,-1.466
-0.8830704078938405,0.12201959172578593,0.5601097300127917,4.041,1.516,-1.466
-0.6777519125668175,0.5543477210152936,0.6010851978588202,4.041,1.516,-1.466
